20608,EMPLOYEE IS THROWN FROM FORKLIFT AND SUSTAINS CONCUSSION,"STRUCK AGAINST,POWERED INDUSTRIAL VEHICLE,MATERIAL HANDLING,HEAD,CONCUSSION","Misjudgment, Hazardous Situation"
20616,EMPLOYEE IS BURNED WHEN HOT SOUP BAG RUPTURES,"RUPTURE,BURN,CHEST,NECK,FOOD PREPARATION,FACE",Other
20638,EMPLOYEE EJECTED FROM FALLING AERIAL LIFT IS KILLED,"BOOM TRUCK,AERIAL LIFT,FALLING OBJECT,ROLL-OVER,HEAD,FALL",Position Inappropriate For Task
20644,EMPLOYEE IS STRUCK BY MOTOR VEHICLE AND IS KILLED,"STRUCK BY,TRAFFIC CONTROL,MOTOR VEHICLE,TRAFFIC ACCIDENT",Other
20646,EMPLOYEE DROWNS WHILE CLEANING CUSTOMER'S POOL,"POOL,DROWNING,HEART ATTACK,CARDIOVASC DISEASE",Other
20647,EMPLOYEE FALLS FROM PALM TREE AND IS KILLED,"TREE TRIMMING,PPE,TREE FELLING,FALL,LANYARD,ROPE",Insufficient /Lack/Protective Work Clothing/Equipment
20657,"EMPLOYEE LOSES CONTROL OF VEHICLE, STRIKES EMBANKMENT AND DI","ATV,AGRICULTURE,EJECTED,MOTOR VEHICLE,ROLL-OVER,LOST CONTROL,EMBANKMENT,AGRICULTURE MACHINERY/VEHICLE,STRUCK AGAINST",Insufficient /Lack/Engineering Controls
20665,EMPLOYEE STRUCK AND CRUSHED BY A DUMP TRUCK IS KILLED,"CRUSHING,STRUCK BY,BACK-UP ALARM,CONSTRUCTION VEHICLE,RUN OVER",Other
20680,EMPLOYEE WORKING IN FREEZER RECEIVES FROST BURNS TO FINGERS,"BURN,FINGER,FREEZER COMPARTMENT",Insufficient /Lack/Protective Work Clothing/Equipment
20681,EMPLOYEE FALLS FROM 4TH FLOOR APARTMENT COMPLEX AND IS KILLE,"CHEST,ROOF,RESIDENTIAL CONSTRUCTION,LANYARD,FALL PROTECTION,FALL,CONSTRUCTION",Safety Devices Removed/Inoperable
20707,WORKER IS CRUSHED AND KILLED BY TRUCK,"STRUCK BY,TRAILER TRUCK,MATERIAL HANDLING,MOTOR VEHICLE,RUN OVER",Malfunction In Securing/Warning Op
20708,EMPLOYEE FALLS FROM CHIMNEY AND SUFFERS MULTIPLE INJURIES,"RIB,HEAD,FALL",Insufficient /Lack/Protective Work Clothing/Equipment
20711,EMPLOYEE REACHES INTO RUNNING PLANNER AND RECEIVES AN AMPUTA,"PLANING MACHINE,AMPUTATION,LOCKOUT,STRUCK BY",Position Inappropriate For Task
20714,EMPLOYEE FALLS  AND IS INJURED,"STRUCTURAL COLLAPSE,FALL",Malfunction In Securing/Warning Op
20715,EMPLOYEE FALLS STRIKING HEAD ON FLOOR AND IS KILLED,"STRUCK AGAINST,FALL",Other
20717,EMPLOYEE CRUSHED AND KILLED BY A FORKLIFT,"CRUSHING,POWERED INDUSTRIAL VEHICLE,STRUCK BY,ASPHYXIATED,MATERIAL HANDLING,FALLING OBJECT",Other
20720,EMPLOYEE IS KILLED WHEN PINNED BENEATH THE TRAILER TIRES.,"PINNED,TIRE,TRAILER TRUCK,CAUGHT BETWEEN,TRUCK","Misjudgment, Hazardous Situation"
20721,EMPLOYEE IS KILLED WHEN STABBED IN HEAD BY WOODEN BOARD THRO,"STRUCK BY,EDGER,HEAD,IMPALED",Other
20722,EMPLOYEE IS KILLED WHEN THE BASKET OF BUCKET TRUCK FALLS AND,"TRUCK,OUTRIGGER,POWER LINES,EQUIPMENT FAILURE,EJECTED,AERIAL LIFT,CONSTRUCTION,WORK PLATFORM,FALLING OBJECT",Defective Equipment In Use
20747,EMPLOYEE MEASURING STEEL AMPUTATES FINGER,"PPE,MEASURING DEVICE,AMPUTATION,MATERIAL HANDLING,STEEL,GLOVE,FINGER","Misjudgment, Hazardous Situation"
20759,EMPLOYEE DIES FROM CARDIOVASCULAR DISEASE,"CARDIAC ARREST,CARDIOVASC DISEASE,HEART",Other
20764,EMPLOYEE STRUCK AND KILLED BY MOTOR VEHICLE,"STRUCK BY,MOTOR VEHICLE",Other
20765,THREE EMPLOYEES ARE INJURED WHEN STRUCK AND PINNED BY TRUCK ,"PINNED,STRUCK BY,TRUCK,FRACTURE,LOST CONTROL,LACERATION,CRUSHED,CAUGHT BETWEEN,BACKING UP","Misjudgment, Hazardous Situation"
20767,"EMPLOYEE INJURED OPERATING A MILLING MACHINE, LATER DIES","ARM,LATHE,MILLING MACHINE",Equipment Inappropriate For Operation
20770,EMPLOYEE AMPUTATES FINGERS DURING REMOVAL OF FORKLIFT FROM T,"CAUGHT IN,FINGER,POWERED INDUSTRIAL VEHICLE,AMPUTATION",Mater-Handling Procedure Inappropriate
20782,EMPLOYEE FRACTURES WRIST AND COLLARBONE WHEN FALLING OUT OF ,"TREE TRIMMING,INDUSTRIAL TRUCK,WRIST,ELEVATED WORK PLATFORM,FALL,FRACTURE,COLLARBONE,STRUCK AGAINST","Misjudgment, Hazardous Situation"
20786,EMPLOYEE IS KILLED WHEN EXPOSED TO HOT WEATHER,HEAT,Other
20797,EMPLOYEE SUSTAINS SPRAIN TO FOOT WHEN CAUGHT BETWEEN CONVEYO,"ROLLER--MACH/PART,CONVEYOR,FOOT,LEG,MACHINE GUARDING,CONCRETE,CAUGHT BETWEEN,SPRAIN",Distracting Actions By Others
20805,EMPLOYEE IS CAUGHT IN MIXER AND KILLED,"CAUGHT IN,LOCKOUT/TAGOUT",Other
20812,EMPLOYEE CAUGHT IN BALE ELEVATOR AND IS KILLED,"CAUGHT IN,SPROCKET,BALER,ELEVATOR,HEAD,NECK,AGRICULTURE MACHINERY/VEHICLE,CHAIN,TRAILER,SHAFT",Safety Devices Removed/Inoperable
20813,EMPLOYEE TRIPS AND FALLS WHILE CROSSING K-RAIL AND SUSTAINS ,"SURVEYOR,LEG,FRACTURE,TRIPPED,CONSTRUCTION,FALL,DRAIN PIPE,BARRIER GUARD",Other
20815,EMPLOYEE REMOVING PART FROM LATHE HAS THUMB AMPUTATED,"PINNED,CAUGHT IN,THUMB,MATERIAL HANDLING,AMPUTATION,LATHE,FOOT CONTROL,FINGER","Misjudgment, Hazardous Situation"
20830,EMPLOYEE FALLS FROM TANKER AND IS KILLED,"ELEVATED WORK PLATFORM,FALL,HEART ATTACK","Misjudgment, Hazardous Situation"
20836,EMPLOYEE FALLS FROM SCAFFOLD AND IS KILLED.,"SHIPYARD,FALL,FALL PROTECTION,SCAFFOLD,FLOOR OPENING",Insufficient /Lack/Written Work Practice Program
20837,EMPLOYEE DIES FROM HEART PROBLEM WHEN PULLING DATA WIRE,"FALL,HEART",Other
20845,EMPLOYEE FELL INTO RIVER AND DROWNED,"SLIP,FALL,DROWN,SLIPPERY SURFACE",Other
20848,EMPLOYEE IS INJURED WHEN TRENCH COLLAPSES,"TRENCH,KNEE,LEG,FRACTURE,CAUGHT IN,CRUSHING,COLLAPSE,CAUGHT BETWEEN",Other
20857,EMPLOYEE STRIKES HIS HEAD ON THE LABORATORY FLOOR DURING SEI,"FALL,HEAD",Other
20858,EMPLOYEE INJURES ARM WHILE CLEANING MANUFACTURING EQUIPMENT,"CAUGHT IN,LOCKOUT/TAGOUT,MACHINE GUARDING,CONVEYOR,CRUSHING",Other
20859,EMPLOYEE IS KILLED IN FALL FROM TREE,"TREE TRIMMING,FALL","Misjudgment, Hazardous Situation"
20865,EMPLOYEE FALLS FROM SCAFFOLD AND IS INJURED,"RAIL,FALL,NECK,SCAFFOLD,RIB",Other
20872,EMPLOYEE IS BURNED WHEN SPLASHED WITH BOILING WATER FROM NOO,"ANKLE,BURN,FOOD PREPARATION",Other
20878,EMPLOYEE CONTACTS LIVE ELECTRICAL PARTS AND IS KILLED,"SHOCK,TRANSFORMER,SLIP,ELECTRICAL","Misjudgment, Hazardous Situation"
20881,EMPLOYEE POSITIONING UTILITY POLE IS STRUCK AND KILLED BY PU,"POWER LINE WORKER,PULLEY,RIGGING,MECH MALFUNCTION,LOAD STAKES,LOAD LINE,MATERIAL HANDLING,HEAD,FLYING OBJECT,ELEC UTILITY WORK,DIGGER/DERRICK,UTILITY POLE,STRUCK BY",Position Inappropriate For Task
20890,THREE WORKERS ARE INJURED IN SCAFFOLD TIP OVER,"RIB,STRUCK BY,CONTUSION,FALL,FRACTURE,SCAFFOLD,KNEE,FALL PROTECTION",Other
20892,EMPLOYEE IS CRUSHED AND KILLED BY FALLEN FREIGHT,"CRUSHING,STRUCK BY,TRAILER,CAUGHT BETWEEN,MATERIAL HANDLING,FALLING OBJECT",Mater-Handling Procedure Inappropriate
20893,EMPLOYEE IS SPRAYED WITH AMMONIA (NH3) AND IS HOSPITALIZED,"TOXIC FUMES,AMMONIA,COMPRESSED GAS,AGRICULTURE MACHINERY/VEHICLE,PRESSURE VESSEL,EJECTED,CHEMICAL BURN,ACCIDENTAL DISCHARGE","Misjudgment, Hazardous Situation"
20896,EMPLOYEE IS PULLED INTO PRESS ROLLERS AND IS DEGLOVED ON UPP,"ROLLER--MACH/PART,LOCKOUT/TAGOUT,ARM,CAUGHT BY",Lockout/Tagout Procedure Malfunction
20902,EMPLOYEE IS KILLED IN FALL FROM ROOFTOP WHILE TRIMMING TREES,"TREE TRIMMING,LACERATION,ROOF,HEAD,FALL",Insufficient /Lack/Protective Work Clothing/Equipment
20904,EMPLOYEE AMPUTATES FINGER WHEN CAUGHT BETWEEN PIPES,"PIPE,LOAD SHIFT,AMPUTATION,FINGER,AMPUTATED,CAUGHT BETWEEN,CRANE",Mater-Handling Procedure Inappropriate
20907,EMPLOYEE IS STRUCK BY UNSECURED FALLING OBJECT AND RECEIVES ,"STRUCK BY,CRANE,FALLING OBJECT,MATERIAL HANDLING,RIGGING,LEG,FRACTURE,UNSECURED",Other
20922,EMPLOYEE TRIPS AND FALLS TO FLOOR AND DIES FROM MULTIPLE INJ,"TRIPPED,FALL,HEAD",Other
20924,EMPLOYEE CRUSHED BY TONS OF WHEAT,"BURIED,GRAIN,CRUSHED,COLLAPSE",Other
20930,EMPLOYEE CRASHES A UTILITY CART INTO A POLE AND FRACTURES KN,"CART,FRACTURE,KNEE,COLLISION","Misjudgment, Hazardous Situation"
20934,EMPLOYEE IS RUN OVER BY LULL,"PALLET,RUN OVER,POWERED INDUSTRIAL VEHICLE,SLIP,FRACTURE,JACK","Misjudgment, Hazardous Situation"
20938,ROOFER IS ELECTROCUTED WHEN CONTACTING HIGH VOLTAGE OVERHEAD,"ELECTRICAL,POWER LINES,ROOF,LADDER,FALL,ELECTROCUTED",Malfunction In Securing/Warning Op
20941,EMPLOYEE IS KILLED WHEN MIXING TANK IS TURNED ON DURING CLEA,"STRUCK BY,CONFINED SPACE,LOCKOUT/TAGOUT,CLEANING",Lockout/Tagout Procedure Malfunction
20943,EMPLOYEE FALLS FROM CONVEYOR AND IS INJURED,"CONVEYOR,LOCKOUT/TAGOUT,FALL",Other
20958,WORKER FALLS AND IS KILLED,"REPAIR,FALL PROTECTION,FRACTURE,MAINTENANCE,HEAD,FALL","Misjudgment, Hazardous Situation"
20968,EMPLOYEE IS STRUCK AND KILLED BY VEHICLE,"CRUSHING,WHEEL,RUN OVER,DRIVER,VEHICLE,STRUCK BY","Misjudgment, Hazardous Situation"
20969,EMPLOYEE IS KILLED WHEN CRUSHED BY EXCAVATOR,"PIPE,CAUGHT BETWEEN,EXCAVATOR,CHEST,ABDOMEN,CRUSHING,STRUCK BY",Position Inappropriate For Task
20979,EMPLOYEE KILLED IN A TRENCH COLLAPSE,"TRENCH,ASPHYXIATED",Other
20998,EMPLOYEE FALLS FROM POWER LIFT AND IS KILLED,"ELEVATED WORK PLATFORM,FALL,MATERIAL HANDLING",Other
21007,EMPLOYEE FALLS FROM DOCK AND LATER DIES,"STRUCK AGAINST,UNCONSCIOUSNESS,DOCK,FALL",Other
21018,EMPLOYEE'S THUMB AND FINGER ARE AMPUTATED BY BAND SAW BLADE,"STRUCK AGAINST,BLADE,MACHINE GUARDING,MEAT SLICING MACHINE,AMPUTATION,LOST CONTROL,FINGER,BANDSAW,THUMB","Misjudgment, Hazardous Situation"
21021,EMPLOYEE IS KILLED WHEN TRAPPED WHILE TRIMMING TREE,"TREE TRIMMING,ASPHYXIATED","Misjudgment, Hazardous Situation"
21027,EMPLOYEE IS KILLED WHEN HE FALLS FROM THE MAST,"PIPE,FALL",Other
21028,EMPLOYEE PARTIALLY AMPUTATES FINGER WITH MEAT SAW,"FINGER,AMPUTATION,MEAT SLICING MACHINE","Misjudgment, Hazardous Situation"
21031,EMPLOYEE FALLS 10 FEET OFF LADDER AND SUSTAINS FRACTURES AND,"PUNCTURE,RIB,STRUCK AGAINST,FALL PROTECTION,LADDER,SCAFFOLD,LUNG,FRACTURE,FALL,ANKLE,UNSTABLE POSITION","Misjudgment, Hazardous Situation"
21035,EMPLOYEE FALLS THROUGH STAIRWELL OPENING AND IS HOSPITALIZED,"STAIR,HEAD,FALL",Safety Devices Removed/Inoperable
21037,"EMPLOYEE IS PINNED AGAINST THE FORKLIFT''S FORKS, I BEAM AND ","PINNED,CAUGHT BETWEEN,LEG,POWERED INDUSTRIAL VEHICLE,LACERATION,BEAM","Misjudgment, Hazardous Situation"
21040,EMPLOYEE WORKING ON A FARM DIES FROM CARDIO-VASCULAR AND RES,"CARDIOVASC DISEASE,CARDIOVASC SYSTEM",Other
21041,WORKER IS KILLED WHEN STRUCK BY FALLING OBJECT,"STRUCK BY,HEAD,FALLING OBJECT","Misjudgment, Hazardous Situation"
21043,"WORKER OPERATING NAIL GUN IS STRUCK IN HEAD, FALLS, SUSTAINS","STRUCK BY,CONSTRUCTION,SCAFFOLD,NAIL,LACERATION,HEAD,HAND TOOL,FALL PROTECTION,FALL",Insufficient /Lack/Protective Work Clothing/Equipment
21052,EMPLOYEE IS KILLED WHEN CRUSHED BY FALLING DERRICK,"PLATFORM,OIL RIG,GAS WELL,FALLING OBJECT,DRILL PIPE,DERRICK,CRUSHED","Misjudgment, Hazardous Situation"
21070,EMPLOYEE DIES WHILE HARVESTING ORANGE GROVE,"UNCONSCIOUSNESS,AGRICULTURE,HARVESTER",Other
21074,EMPLOYEE IS STRUCK BY PERSONAL VEHICLE AND IS KILLED,"STRUCK BY,TRAFFIC ACCIDENT,MOTOR VEHICLE",Insufficient /Lack/Engineering Controls
21081,EMPLOYEE IS OVERCOME BY HEAT WHILE INSTALLING NEW FLOORING,"HEAT,HEAT STROKE",Other
21086,EMPLOYEE'S HAND CONTACTS SAW BLADE AND AMPUTATES MULTIPLE DI,"STRUCK BY,BLADE,MACHINE GUARDING,AMPUTATION,MATERIAL HANDLING,FINGER,ROTATING PARTS",Other
21107,EMPLOYEE'S ARM IS CAUGHT IN DOUGH MIXER THEN AMPUTATED.,"CAUGHT IN,LOCKOUT/TAGOUT,MACHINE GUARDING,MIXER,AMPUTATION",Other
21108,TRUCK DRIVER KILLED FROM FALL,"STRUCK AGAINST,TRUCK DRIVER,FALL,ELEVATED WORK PLATFORM,CONTUSION,FRACTURE,LOST BALANCE,HEAD","Misjudgment, Hazardous Situation"
21110,EMPLOYEE IS INJURED IN FALL FROM ELEVATION,"RIB,FRACTURE,LOST BALANCE,FALL,BACK","Misjudgment, Hazardous Situation"
21114,EMPLOYEE IS PINNED BETWEEN PALLETS AND SUFFERS BRUISED RIBS,"PINNED,RIB,CONTUSION,MATERIAL HANDLING,STRUCK BY",Other
21119,EMPLOYEE DIES FROM HEART ATTACK,HEART ATTACK,Other
21126,EMPLOYEE FALLS FROM LADDER AND IS KILLED,"FALL,HEAD,LADDER","Misjudgment, Hazardous Situation"
21136,CRUSHING FROM PRESS,"CAUGHT IN,CRUSHING,MACHINE GUARDING,HYDRAULIC PRESS",Other
21141,EMPLOYEE IS KILLED WHEN CAUGHT BETWEEN FRAME AND LIFTING FOR,"CAUGHT IN,CRUSHED,POWERED INDUSTRIAL VEHICLE,INDUSTRIAL TRUCK",Other
21144,EMPLOYEE BURNS FACE AND HANDS IN EXPLOSION,"PROPANE,BURN,FACE,HAND,IGNITION SYSTEM,FIRE,EXPLOSION","Misjudgment, Hazardous Situation"
21146,EMPLOYEE FALLS FROM ROOF AND IS KILLED,"FALL,LANYARD,RESIDENTIAL CONSTRUCTION,ROOF,FALL PROTECTION",Other
21147,EMPLOYEE FALLS THROUGH ROOF OPENING AND IS KILLED,"STEEL ERECTION,FALL,ROOF,LOST BALANCE,ROOF OPENING","Misjudgment, Hazardous Situation"
21155,EMPLOYEE FALLS APPROXIMATELY 30 FEET FROM ROOF AND IS KILLED,"FALL,ROOF,FALL PROTECTION",Safety Devices Removed/Inoperable
21162,EMPLOYEE STRUCK AND KILLED BY TRUCK AT A LANDFILL,"STRUCK BY,CHEST,LANDFILL,LEG,HEAD,TRACTOR TRAILER",Position Inappropriate For Task
21172,EMPLOYEE IS INJURED WHILE CUTTING STEEL PIPE,"STRUCK BY,KICK BACK,LACERATION,DEMOLITION,SAW",Position Inappropriate For Task
21180,EMPLOYEE IS KILLED WHEN ROOF COLLAPSES,"STRUCTURAL COLLAPSE,HEAD,ROOF,NECK,LACERATION,FALL,STRUCK BY,COMPRESSED GAS,CONFINED SPACE,ELEVATED WORK PLATFORM,BACK",Insufficient /Lack/Written Work Practice Program
21186,EMPLOYEE IS SHOT AND KILLED BY COWORKER WITH A GUN,GUNSHOT,Other
21193,EMPLOYEE FALL FROM TRUCK AND INJURES HEAD AND SPINE,"STRUCK AGAINST,CONTUSION,FALL,FRACTURE,HEAD,FALL PROTECTION,VERTEBRA",Defective Equipment In Use
21194,EMPLOYEE IS TRAPPED UNDER BUNDLES AND KILLED DUE TO SUFFOCAT,"PINNED,ASPHYXIATED,SUFFOCATED,STRUCK BY,CRUSHED",Other
21201,EMPLOYEE FALLS FROM ELEVATED WORK PLATFORM AND IS KILLED,"CONCRETE SLAB,FALL,ELEVATED WORK PLATFORM,HEAD,RESIDENTIAL CONSTRUCTION",Insufficient /Lack/Protective Work Clothing/Equipment
21204,EMPLOYEE IS KILLED WHEN CRUSHED BETWEEN GRANITE SLABS,"PINNED,ASPHYXIATED,STRUCK BY,CAUGHT BETWEEN,FALLING OBJECT,CRUSHED",Mater-Handling Procedure Inappropriate
21207,EMPLOYEE OPENS HOT WATER PIPE AND RECEIVES SECOND DEGREE BUR,"PIPE,ARM,HOT WATER,LEG,HEAT,STEAM",Malfunction In Securing/Warning Op
21219,EMPLOYEE IS STRUCK BY FORKLIFT AND IS KILLED,"PINNED,STRUCK BY,TRAILER,POWERED INDUSTRIAL VEHICLE,LEAK,RAMP","Misjudgment, Hazardous Situation"
21220,EMPLOYEE IS KILLED IN FALL THROUGH UNGUARDED OPENING IN ROOF,"ROOF DECKING,ROOF,UNGUARDED,UNGUARDED FL OPENING,FALL",Other
21221,EMPLOYEE IS KILLED WHEN STRUCK BY A VEHICLE,"STRUCK BY,VEHICLE,BACKING UP",Malfunction In Securing/Warning Op
21232,EMPLOYEE AMPUTATES FINGER DURING MACHINE MAINTENANCE,"PULLEY,REPAIR,BELT,CRUSHED,MACHINE GUARDING,AMPUTATION,NIP POINT,MAINTENANCE,FINGER,CAUGHT BETWEEN","Misjudgment, Hazardous Situation"
21238,EMPLOYEE IS STRUCK BY A FALLING BALE AND IS KILLED,"CRUSHING,FALLING OBJECT,STRUCK BY",Mater-Handling Procedure Inappropriate
21243,EMPLOYEE FALLS THROUGH SKYLIGHT AND IS KILLED,"SKYLIGHT,CONCRETE SLAB,FALL","Misjudgment, Hazardous Situation"
21250,EMPLOYEE FALLS FROM LADDER AND IS KILLED,"FALL,LADDER,HEAD",Other
21512,EMPLOYEE IS STRUCK AND KILLED BY TRAILER,"STRUCK BY,TRACTOR,CRUSHED,TRACTOR TRAILER","Misjudgment, Hazardous Situation"
21257,EMPLOYEE IS STRUCK AND KILLED WHEN RAM IN A MACHINE ACTIVATE,"CAUGHT IN,STRUCK BY,LOCKOUT/TAGOUT,SKULL,CRUSHING",Lockout/Tagout Procedure Malfunction
21260,EMPLOYEE FALLS FROM 24 FOOT EXTENSION LADDER AND IS KILLED,"SKULL,LADDER,FALL",Other
21261,EMPLOYEE IS RUN OVER AND KILLED BY RAILROAD CAR,"RAIL,RAILROAD CAR,WAREHOUSE,RAILROAD,FALLING OBJECT,CAUGHT BY,SEVERED","Misjudgment, Hazardous Situation"
21262,EMPLOYEE IS STRUCK AND KILLED BY TRUCK,"STRUCK BY,BRAKE,CHOCK,TRUCK","Misjudgment, Hazardous Situation"
21281,"EMPLOYEE IS STRUCK BY DOOR, FALLS THROUGH OPENING, AND IS KI","STRUCK BY,DOOR,FALL,ROOF,HEAD,STRUCK AGAINST","Misjudgment, Hazardous Situation"
21284,EMPLOYEE DIES FROM A HEART ATTACK DUE TO CONGESTIVE HEART FA,"HEART ATTACK,HEART",Malfunction Neuromuscular System
21290,EMPLOYEE FALLS FROM LADDER AND FRACTURES WRIST,"WRIST,LADDER,FRACTURE,FALL","Misjudgment, Hazardous Situation"
21293,"EMPLOYEE''S HAND CONTACTS BLADE, AMPUTATING FINGER","STRUCK BY,FINGER,AMPUTATION,GUARD,BLADE",Other
21296,EMPLOYEE IS STRUCK BY PIPING AND IS KILLED,"PIPE,STRUCK BY,TRUCK,CHEST,HEAD,CRUSHED,TRUCK DRIVER","Misjudgment, Hazardous Situation"
21297,EMPLOYEE IS CRUSHED AND KILLED BY PALLET JACK AFTER FALLING ,"CRUSHING,FALLING OBJECT,POWERED INDUSTRIAL VEHICLE,CHOCK",Other
21308,EMPLOYEE FALLS FROM LADDER AND IS INJURED,"FALL,LADDER,LOST BALANCE","Misjudgment, Hazardous Situation"
21314,EMPLOYEE DIES FROM HEAT-RELATED ILLNESS WHILE TRIMMING TREES,"WATER,MAINTENANCE,HEAT EXHAUSTION,HEAT",Other
21322,EMPLOYEE IS CRUSHED AND KILLED BY EQUIPMENT,"CHEST,AGRICULTURE MACHINERY/VEHICLE,CRUSHED","Misjudgment, Hazardous Situation"
21334,EMPLOYEE IS KILLED WHEN STRUCK BY AN AUTOMOBILE INSIDE THE W,"STRUCK BY,SPEEDING,VEHICLE",Other
21339,EMPLOYEE FALLS THROUGH SKYLIGHT AND IS KILLED,"SKYLIGHT,FLOOR OPENING,FALL","Misjudgment, Hazardous Situation"
21341,EMPLOYEE PLACES HAND UNDER GUARD COVER AND AMPUTATES FINGERS,"PULLEY,CONVEYOR,CONVEYOR BELT,AMPUTATION,MACHINE GUARDING,GUARD,FINGER","Misjudgment, Hazardous Situation"
21342,EMPLOYEE IS SHOT AND KILLED DURING ROBBERY,"WORKPLACE VIOLENCE,STOMACH,GUNSHOT,CHEST",Malfunction In Securing/Warning Op
21348,EMPLOYEE'S THUMB IS NEARLY SHEARED OFF BY HINGED DEVICE BEIN,"CAUGHT IN,CRANE,AMPUTATED,THUMB",Other
21350,CONTRACTOR FALLS FROM ROOF AND SUSTAINS FACIAL FRACTURE,"STAIR,CONSTRUCTION,WALKING SURFACE,UNSTABLE SURFACE,STAIR LANDING,FALL,ROOF,LOST BALANCE,FRACTURE,FACE","Misjudgment, Hazardous Situation"
21352,EMPLOYEE IS KILLED WHEN EJECTED FROM A TRUCK DURING A TRAFFI,"STRUCK BY,TRUCK,HEAD,TRAFFIC ACCIDENT,STRUCK AGAINST",Other
21371,EMPLOYEE AMPUTATES FINGERTIP DURING RELOCATION OF GLAZE TANK,"PPE,MATERIAL HANDLING,FINGER,TANK,AMPUTATED",Other
21377,EMPLOYEE IS BURNED BY ACID RELEASED DURING TANK CLEANING,"TANK CLEANING,CHEMICAL VAPOR,HYDROFLUORIC ACID,CHEMICAL BURN","Misjudgment, Hazardous Situation"
21379,EMPLOYEE AMPUTATES FINGER WHILE REMOVING TAPE FROM DUCT PULL,"CAUGHT IN,AMPUTATION,MACHINE GUARDING,CRUSHING,CAUGHT BETWEEN,CONVEYOR,FINGER,AMPUTATED",Other
21386,EMPLOYEE IS PINNED AGAINST A BEAM AND IS KILLED,"PINNED,BEAM,POWERED INDUSTRIAL VEHICLE",Mater-Handling Procedure Inappropriate
21390,EMPLOYEE #1 IS BURNED WHEN FORKLIFT EXPLODES DURING REFUELIN,"PROPANE,BURN,FIRE,LEG,INDUSTRIAL TRUCK,FACE,ARM",Other
21391,EMPLOYEE DIES FROM AN APPARENT HEART ATTACK,HEART ATTACK,Other
21396,EMPLOYEE IS CAUGHT BETWEEN FIXTURES AND IS CRUSHED,"CAUGHT IN,NECK,MOTOR VEHICLE,CRUSHING,SKULL,AERIAL LIFT,MATERIAL HANDLING,ASPHYXIATED",Other
21398,EMPLOYEE IS HOSPITALIZED AFTER BEING INJURED IN FIREWORKS EX,"AMPUTATED,EXPLOSION,FIREWORKS",Malfunction In Securing/Warning Op
21399,EMPLOYEE IS STRUCK BY OVERTURNED STANDUP FORKLIFT AND DIES F,"CRUSHING,STRUCK BY,POWERED INDUSTRIAL VEHICLE,MATERIAL HANDLING",Mater-Handling Procedure Inappropriate
21416,WORKER DIES OF NATURAL CAUSES,0,Other
21419,EMPLOYEE IS KILLED IN FALL FROM TRELLIS,"ELEVATED WORK PLATFORM,FALL PROTECTION,FALL",Other
21425,EMPLOYEE STRUCK BY EXCAVATOR BUCKET IS KILLED.,"TRENCH,CRUSHING,STRUCK BY,EXCAVATOR,DIGGER/DERRICK",Other
21435,EMPLOYEE IS CRUSHED BETWEEN TWO TRUCK TRAILERS AND IS KILLED,"TRUCK DRIVER,CAUGHT BETWEEN,CRUSHED",Position Inappropriate For Task
21437,EMPLOYEE AMPUTATES THUMB WILE REMOVING SCRAP METAL FROM PRES,"PRESS,THUMB,AMPUTATED,LOCKOUT/TAGOUT,CAUGHT BETWEEN","Misjudgment, Hazardous Situation"
21438,WORKER IS KILLED IN FALL FROM SCAFFOLD,"ELEVATED WORK PLATFORM,ELEVATOR SHAFT,FALL PROTECTION,SCAFFOLD,RESIDENTIAL CONSTRUCTION,FALL",Other
21449,EMPLOYEE IS KILLED FROM UNPROTECTED TRENCH COLLAPSE,"TRENCH,SEWER,CRUSHING,CAVE-IN,HEAD,CHEST",Insufficient /Lack/Engineering Controls
21457,EMPLOYEE SUSTAINS PUNCTURE WOUND TO ABDOMEN AND IS KILLED WH,"PUNCTURE,FLYING OBJECT,PRESS BRAKE,HYDRAULIC PRESS,ABDOMEN,STRUCK BY",Other
21461,"ONE EMPLOYEE IS KILLED, THREE INJURED, WHEN ATV OVERTURNS","SEAT BELT,ATV,ROLL-OVER,VEHICLE","Misjudgment, Hazardous Situation"
21462,EMPLOYEE FALLS OFF EXTENSION LADDER AND IS KILLED,"FALL,LADDER,FALL PROTECTION",Insufficient /Lack/Written Work Practice Program
21467,EMPLOYEE IS MOVING DUMPSTER AND CRUSHES FINGER AGAINST WALL,"WALL,CRUSHED,AMPUTATION,FINGER,DUMPSTER,AMPUTATED","Misjudgment, Hazardous Situation"
21477,EMPLOYEE IS KILLED IN FALL FROM ROOF.,"FALL,ROOF",Insufficient /Lack/Protective Work Clothing/Equipment
21486,EMPLOYEE IS CRUSHED WHEN FORKLIFT FALLS FROM LOADING DOCK,"STRUCK BY,LOADING DOCK,CRUSHED,POWERED INDUSTRIAL VEHICLE",Insufficient /Lack/Engineering Controls
21488,EMPLOYEE'S LEG IS FRACTURED WHEN STRUCK BY A RAILCAR DOOR,"RAILROAD CAR,DOOR,LOCKOUT/TAGOUT,MAINTENANCE,LEG,FRACTURE,STRUCK BY","Misjudgment, Hazardous Situation"
21489,EMPLOYEE IS KILLED WHEN TRENCH COLLAPSES,"TRENCH,EXCAVATION,COLLAPSE,ASPHYXIATED,BACKHOE","Misjudgment, Hazardous Situation"
